spotify_id,name,followers,popularity
3FxQst3IlItxaNPGzjl17G,Tompi,635400,48
16aFAW8bLL83CmrOEfDEx0,The Bilz & Kashif,23414,47
2SfhiNVhk8w8xCQ89P3NPU,Sons Of Maria,54411,51
4CCbR8akoap4IDhxSlxlzG,Fátima Pinto,5123,28
6qRALpme6YIgJ8jWM2D0G2,Haytham Shaker,333245,32
4lYNRgHw7avPnT7pK1mehz,Ullumanati,4776,43
2uot6fY5M4c7qyfEloSoV0,The Panas,23764,20
0LqzBv7bOc73BPn8du1K2o,Elokuu,52839,34
0VK3RAGU7sIgvs60bGgY1Y,Mike Plain,14206,4
1dIQV1b354HIcEL6if7PAc,Vanilla Muffins,15089,26
7H6h9MXX9ms8IV2QGLrQSp,五堅情WOLF(S) (邱鋒澤、陳零九、黃偉晉、賴晏駒、婁峻碩),22271,35
1xv3g2RvQ6VMM7vlog6SOB,คิงส์ ชนาวิทย์,11000,32
6dbdXbyAWk2qx8Qttw0knR,Josman,607814,67
7v9Il42LvvTeSfmf1bwfNx,Deserts Chang,138928,44
4juMqlCDk4p6TrM7JXfSw2,Robin Kadir,1222,44
431Pb5EV8KsCBGTw96ZTQ4,Dj Kass,33709,45
7Mvdqqb9zWNEcQkOSZRaI0,Męskie Granie Orkiestra 2018,203518,42
6aBoKzSTjuIi0sY69XHLk3,Karol Sevilla,584805,46
2vO4kbxYMaLsZTwZgNOTTy,Sharikam,0,0
1zUaU29NK5rZxdJoDdGaTM,Ptrp Studio,6703,45
2YiCveLptDPaZqKsKD2reE,"Getter Jaani, Koit Toome & Karl Madis",25,0
0ZbgKh0FgPYeFP38nVaEGp,Obito,56026,45
1rT9J8vtPCzEKL7oGntxnr,Rémy,136703,50
2jlWF9ltd8UtoaqW0PxY4z,The Halluci Nation,173575,44
61JBbdne26KjmyvOzjloSU,王忻辰,10900,48
0qraFJK6boYSp4ZMMX4PzG,Los Retros,211608,59
08vJe8xHzqcXV9xRuvcxEh,Emma Drobna,17376,34
50nLC9Fz8niPnQ0eBmeuUe,808milli,3053,18
31h66YPpyZlmecPqCaeS4H,Carmouflage Rose,7673,30
33rN00nPyd91h54THnCOcp,GNG,52801,44
5Fj0r4TgtwdppZWzMiDzVE,Gio Swikker,993,19
22RISwgVJyZu9lpqAcv1F5,Blossoms,402067,58
19fInWPXO6aZUG7LK7DTBO,Nicky Vaent,574,4
5J10DHSs5nFktP4DNYncwj,Staysman,18532,52
70NcAr4ZtA3FAqU16iQZSb,dhruv,353427,68
1gLcjMrQA0camEmid1nBHO,Henry Krinkle,12164,31
0pJRxHrMLuQWbCKLaj7Sny,DJ Mozart,46,0
43fk67sl4SOrjJ7mtLTVVt,Gregor Hägele,8838,46
6KEEEdAqmCL7PYOrjZCnEa,Sufian Suhaimi,467641,44
1L9i6qZYIGQedgM9QLSyzb,Klingande,491529,61
3hLE3DREP17JvQ63oKWovO,Melissa & Victoria,127,12
6kIgB5cLdAQ1ctIgs9lrkS,Shaun Reynolds,11110,36
0DR1JfyRFLorJevOSDNuef,Veronica Effertz,6053,0
4gDfRB8znZzXih7iQ3pGeW,Hagle,52699,53
4czIzL9okaRTTUoI8KFB9v,JILLZAY,71413,36
7tU1VKOuxiNZwBZC6RHidA,Alexis y Fido,4599662,64
7arQA31aZVS8yS6zUveWzb,CJ,209354,63
6qtdtH7BAqRMiG7d3djqta,Fobia Kid,51881,44
2NKadilSWCwuqGp5QoDeUS,ZARD,135269,54
4EEaeYv9BRka9v4EtfnpvZ,Juvencio Luyiz,8835,29
1ThoqLcyIYvZn7iWbj8fsj,Bill Withers,1366325,70
4DJBzPgrGYBZSY3uCv8HMJ,Boris René,4794,20
36caCzfSrrL7a8Mvd1SuRr,Chapo102,64705,62
6W9GklXF52RYMTtbPbty7q,RECO,34297,48
3p45HHDBKyxCDJeOnOWuSo,Elaiza,6718,28
1EaeJ1san6MTaPDlQvqJda,Lil G. & Nemazalány,1368,0
4XYD8wP6f1sfLtWfrY1luF,Kıraç,405368,53
5cqa3kEry40PByWqTNkC82,ChadCaver,3,0
0nTZdZ6hE64x0pE0iHt9rz,M.J.,2519,38
0MekCsZ593nZDsPIts2wkd,Max Hurrell,4079,33
0GsileCtd1UjaVh4OpW7Qv,Big Ass,457611,47
5eqZ0thqANZTXbAXqt0MY2,שם טוב האבי,17470,29
1gK6bR7fr8AfgfdZfGPyB0,Sebastian Lara,3198,31
2Htm0q72SjGSmsy8EOIhRG,Los Palmeras,1528116,64
6uh7cpdCXlT2GVYVfFa3sp,Šorty,7784,32
6iIPvq6V4tG1XxOauIiZk7,Ernst,66,2
719ZCUqy59oGckcB1MzVTx,The Company,21393,38
7bg4UOzqHiULOABzTycGyX,Immune,70273,52
49TaRUAxYH84diY6URjZ3N,Daniel Lazo,79136,35
5jSVLmsy6qY87JIaqWTGY0,张紫豪,7453,37
2LtRwAUGdKUchrWDJppcO9,เต้ ดาวิชญ์ กรีพลฤกษ์,13665,16
4PTd1rpXV7XDffOuLY7M0z,Scalene,424614,47
4sbXXFzEWJY2zsZjelerjX,Dadju,4386145,72
6mKwmTMzDrye9elc8JWiw3,Mc Leozin,172679,47
6vXTefBL93Dj5IqAWq6OTv,French Montana,4648251,76
7823Dim2TzjiQQ9wRQxyi9,Wizzard,36596,33
1VGBAmirdZGTCGioTAzHYA,#LikeMe Cast,38438,48
5DdhWWd83hbrWLXIVx129X,Kumachan,77062,45
4PcesEvU9iICf7dwNt5B3l,Justus Bennetts,183588,56
3ZtIhDSOuRkpDyqjx53X1R,Esteman,279026,62
6grXi1oBW9ayoP4FTt4r2Z,Mergui,144721,50
7cSkYb5pRVUvA68UpvRSex,Ismerős Arcok,22558,29
1NmbrZqVbinlAMscrnV3Jt,Ola Nordmann,953,31
4GeZOI31ZG8C6PvdAk8Lbw,Lelo,16424,43
3jK9MiCrA42lLAdMGUZpwa,Anderson .Paak,2226643,78
2OsysEFABxUiubXfbfmrWF,Unnsteinn,630,20
5FQ8tBUtIamA2hRtatrYUF,Marc Seguí,93038,66
40ZNYROS4zLfyyBSs2PGe2,Zach Bryan,633879,80
407pHQytUNjAXT1tm0AyzY,Polache,17783,29
47BEc2RoW53owMyxacXWdV,Yves V,274481,62
3ggFb0YCOrTs2juujB4In3,Detroit Junior,686,15
6WFDpw4u23uSpon4BHvFRn,Cat Burns,121613,66
2oIQCM7hRZI9tS5b9S8rj4,Tyler ICU,86046,46
6vwz7HydONQujdnKzrsSUf,Koen,18089,27
2TgfGXSqjJI3Neg2lNeptE,De Fellas,19162,43
1J0C99LuAwjCC6IQOmJEDE,Alex Järvi,8914,45
3xDVmZmDpaF1uuez2N7mKl,Tim Bendzko,570307,51
7rinNMExADDM2I1b2WQmsB,Ballad in Valse Rhythm,4,0
2WuXRwEjXIjW5uVZOSxqYS,Robbie Doherty,8774,43
7HS5tD2CPw2AgG4AgWpxpN,Mélanie Laurent,47305,41
3ZxemCGQmRuqoBPhQP5Gut,Satra B.E.N.Z.,71418,35
3wGRXHdFCbyHhyVbdAWNrd,Los Titanes De Durango,873286,60
51TnShMzTZrtA35AfB1CiZ,Agatha,6357,24
6Z53MNjWyTH16xE6hXwttS,Lil PoP,15594,42
3kortApcf0ntRWexUkJE4H,Uncle Murda,259467,46
6nrcitrqNYFamHdnc3tI7f,Dj Rasimcan,9682,32
52XMlxvCIzmiNkzSqEw3Uv,O.S.T.R.,388537,51
6iWghHqk07KYuZWB21Ff4i,Jem Macatuno,15834,42
0Yn4esRoC3w4sdBOLoR71G,Isso,248,21
39jFFncu6W0phhYK16Dp9g,Sarit Hadad,180602,47
45i3fxHB0WBvpkB4PxWjnK,KNUX,46,13
2sJi2UQrxTzhekQYGLxvT6,MC Josh,66869,59
1jj7zsfenZjt214HhelBDT,Doc,20,0
31NYlMTjh7MnQW9TPHL8pR,Enula,46813,28
6utdPEv71mR0DnGp74cJIz,Disney Characters,38551,22
5h0wBmd25qPcGSInl3dp66,Tzanca Uraganu,549714,57
2hR4h1Cao2ueuI7Cx9c7V8,Cavetown,3404320,74
4y9i0THzpXUR3gdaeHNME1,Villanosam,23676,43
1HORQCHE3Q4m0tAKiRsIAB,Antilopen Gang,128958,49
70hsEvlt6YZPT97UIvzpEu,Kalia Siska,68515,44
6CA2eS7cImKROD1MxahLgU,Fabiola,2036,10
1kZ6lsnX0jUMZ9p8ew8uSx,曾博恩,3862,22
0QpMp8Y7jFzwCt8OZjKQdd,Tunechikidd,54632,58
1a8TIH1iv3shLyozSMjaoX,mansonvibes,2850,29
3X6h5htUs8jKlqUa2xv96B,Kathryn Bernardo,116338,26
22099GssG7Ood0d5UIh2wo,Serani,134721,52
4WqBa75xzszcBesftUse6w,Jose Nogales,1516,0
1pmixngtBJleMrGUG5o8DE,Mr. Vegas,315730,59
2DMQ1LeygTDGeyErwBwaeG,Mc Talibã,84202,49
6gBmiKOt38JSrowmeMqawZ,Pattesutter,28380,38
1wUtnIM66rOLpg70aCDY7f,Pathetic,30982,48
71EwDSB4cnornfIX5qJtnF,Supersub,21469,27
0qC4DawW3xCirhuq5cvaKV,Mauro Scocco,34975,40
08j69Ndyx1P7RLO3Janb5P,Emilíana Torrini,180568,49
0mRJgEwf2UpEc98ja9Kbth,Ersan Er,124098,33
52tZDFZkmb2Q9W0mWY2gJi,La Sandonga,35332,34
4CuVt3p02OaWu4klQuJoDP,Z9,39639,35
2gsggkzM5R49q6jpPvazou,Jessie J,10317145,72
6fHE8xZBCxzwer9DIbOmv4,Boohle,429507,50
3bgQaGQ76bFWvoa26buiIt,Kristian Kjærlund,597,2
3vHV92ecrylnUHDM4d2MtC,Tyler Farr,678976,52
4NA81k2ZKIij7gs7oYksEx,Jope Ruonansuu,16922,35
6iUs0Aijnu60VAAf8Aj2YM,YELLOW黃宣,26121,40
0FOWNUFHPnMy0vOw1siGqi,Belly,227787,63
2M6niUSuBtlBcwAHHpDwpi,Banda Clave Nueva De Max Peraza,559922,5
29nrwultxQ8jENVmXoyMqK,Carl Brave,729501,62
6lNP6HiSpWcr1NpO3MLcXj,Ayoub Maach,2841,29
6vetaGijEBK3wfhtCUWRBS,Lilly Goodman,1399481,62
5Za3d8fOzNa1aYojLj6fSh,Aman Shah,6230,13
3KK1cO0sCWl01U14rS7wwN,Julia Rocka,20729,45
5VF7pRN0tgUIRWjsVmnpY1,BAZOOKA,38170,40
5ILMkt5lW4KAyTXMNYWaGF,Dani M,70414,59
56mfhUDKa1vec6rSLZV5Eg,Jawsh 685,107758,63
3lwPzq3sT3tucaO1F6sDw7,Haneri,1803,40
1U1el3k54VvEUzo3ybLPlM,Kali Uchis,3166377,79
4RTjSSjQKC22rbMDSbnpOw,Nacho Fano,177,4
3wsYquQ9CiMlYG54BUR2ff,ZARAMAY,175129,56
1pgDilWYDWLoOgGjf1iHNu,Zion,3183438,74
6Tu0luJL7EoFv1RsHZP30p,Ranji,62871,53
6ZtLRqHEkAXPWVw0eRbDac,Jeeiph,205552,53
5nztAKyqbXsa6jTtmzkN2C,Stefanie Kloß,5086,36
5VlmkyqtT2U2nMnv86myk8,Maes,2104,0
72FtdtNNnORpsMfPHdgXVg,Jasin Blanco,1233,13
73tSSOO2CZxtCRI7UVsGHR,Edvin Berg,938,20
5gSFxPK5Te7WRIKL5CEWos,Jin Akanishi,72422,37
4Q3xLVaD2uBZGVxmCYuSkt,Kabe,205050,64
0rlKkLkpsCnJbZethGBfAk,Captain Cuts,13449,55
3p22sjFokQUthzPg63kqfP,Erabi,21802,45
4esoPgrgPKbWa6gwU8EGmH,Tilly Birds,410154,56
7LTI9KZLhnMbrDojlJK7Li,Jacqueline Govaert,29565,39
5rtvBFj4IeWDwKjf9cmeKv,GS,34937,41
49UJA62bnkVXye7As1HDdV,Flokip,0,0
4jaTFsCTmYIMLy645JIemX,N,5570,36
4AGwPDdh1y8hochNzHy5HC,RAC,156329,63
1bufaOa1xsdvxGxeqQJtzW,Kim,23781,50
61GFHbaklmOlH3wHh2PA5K,Kaushik,115,7
2hlmm7s2ICUX0LVIhVFlZQ,Gunna,4558790,84
4AlPM4fME9Zlju99rXyaQE,Alexander Eder,157189,55
23UOCFmQtFKvx2mFufMoJB,Winno,24604,40
2izGaoIYoEdXcfIW6D8ktN,DJ TN Beat,1605,41
4NtiLs5NpjgZDHNBEMbjKz,Popek,155572,50
0kavuvnHTeqwjKLV7qPpQm,Piero,254854,50
1pSnX1wadmFf0PtC1uRhoL,Trey & Zay,3472,39
1e41j69uuTxKyBri9WBtyT,WUANT,28076,29
7sqEbHUwpaJTFqLv8e0W0J,ATC Taff,26531,43
1sZtEVfkIIEyzDUykgIJRl,David Pagmar,475,8
2jaOpr7Go1avixlg1lfJOb,Sissel,46173,42
7mOHrerbDSX5PbvTbuFAS9,MC Lya,40008,32
4lSBGliaADZL5GBnhmlICy,Arsen Mirzoyan,65858,41
0GA06jqGWOXakR3xL1KtJv,Mil Savior,5878,34
1vIuPjtFhqIPE2n9W2ePgO,Noonie Bao,13355,46
465ntuGcUqEu6zb54NLwuu,Marcara,1490,31
2litCmUiqAZtg8b8ik5Y4s,BB Nobre,16216,33
4vtz0m60CCrcsQmqDunDIR,Moha La Squale,1591445,58
32qRizHXiwwqf41ZHvUdKU,Azhika,377,24
12lFBaie1IW75Q7eViLrjd,Maya Payne,5651,26
042sjIstxjQz7xhDkEayIE,Lavaado,10000,25
5eA2wbwYcQ2iOJ3uc8byIh,Dizzy DROS,539019,40
7JgjvkWPJac9TE6uqxfgIx,MIN,2461,0
7exL8IAyYuSdXxAGN1iuhx,Curtis Alto,4014,17
2Vm2eQ8mUnWuGc54vvhUZQ,HALIE,2917,25
6HSzwxpDlQc3ysjM6HcTeF,Balken,6382,35
4y3or7klfDEeeJnuFQWHXx,Laudya Cynthia Bella,3404,0
2MnEe6M7ibhg3RAG0Ydtp4,BELL,16915,52
0Sj0aNLFDOzJBOFl67rjJ5,Angeelia,361,6
4Nrd0CtP8txoQhnnlRA6V6,Vianney,987510,58
4Gd8TDWwlp43Zkffe1v358,Nína,7,0
7lhxw2OpjLMGTrlUobUN3F,Uncle Ben,16723,39
0PI47Yot4sf9TVpnINMnPC,Ramses II,2184,45
1CD5WWtF6AFUq6BTY20I4k,Full Trunk,65769,49
7FFyxTB96wZCEiCmN4L3dX,Christos Mavridis,9271,0
6b6UpfFRLIzgID4z8uVh4R,Umut Capone,36983,51
0VFvKvFzEsrYXbwq2fVxQ2,Katahati,1816,28
3DOs7Bsr9x4eJHqv6ViPvR,BY2,126718,48
0CVMuOZWHt3bcZZtijpeHV,VAS,1267,6
0UCLbPGOhtnYf29U7qbfLf,Elias,31007,42
4Q3f2YYH4gQxWFS3WY5G3j,Soko,255131,50
7o95ZoZt5ZYn31e9z1Hc0a,Natasha Bedingfield,1482407,64
5g9XiEkkceEjmAGXfWHpt5,Vytinho NG,54765,40
6L1yXwZajCFJsGZcCIRuTc,Moncho,2028,33
5UBKyBn8XuTGhJoCO5cive,Nassir Chahin,415,5
4OgNARLQSC4yy7Dsa5cqxx,Yuri,1976318,65
1GGM4VlrVfxg9ALrGPuU05,Dj Avi Panel,2486,23
7wqtxqI3eo7Gn1P7SpP6cQ,Salt-N-Pepa,670928,60
7HCqGPJcQTyGJ2yqntbuyr,Amit Trivedi,5689136,68
41MjofI90Kir16yYwVzEBm,Christopher Scott,5568,0
4eya6fZKZ1iOJjX2cP1oYW,Manifiesto Urbano,5484,21
2vMxLcwqHKxvVdBtKRpyUY,Dorian,137165,50
7In8YZ3XHuwSNUTEyIO0HA,Xiao Yu,112341,45
54PPxY9eOONXufiRLJL8nj,Neuer Rockz,0,0
4tRIJ4uToKp0kihbqnZJML,Chica Sobresalto,33400,37
1Ld3ajH4r4DZd5Ey4zLk5X,Majk,123265,49
5XKFrudbV4IiuE5WuTPRmT,Stephen Sanchez,211223,75
1Q6fwxJ9j46RqSFY9EXBj9,Kapteinen,3047,33
4b3MWJACM6T1QwGKoFe7pp,Vegas Jones,900238,55
6xvRGt9hCJL4yVxXcrDW49,Republic,101930,41
5ytJE29OqgTxbR1i4QJIFE,Hugo Lagos,831,53
3CR3llAxCgUXA1hHBYXFQh,ต้าเหนิง กัญญาวีร์,28050,28
6LwJ1zgqEFyIwXzDD44Qsn,DZIARMA,33616,46
1ySGjTzzgiL3khDY9awOGU,Andrea Babierra,1730,21
0KkNijZOzTFf7ixZ5ID7yh,RMK & Toppen,15650,30
5kZeTjvW04yZMdS34gVDq5,PALC,9509,36
4NZvixzsSefsNiIqXn0NDe,Maggie Rogers,866455,67
73KwqWuob0R53I14Vs56p9,Jesy Nelson,39293,45
1gEQbGxdBq1vvCskS9qQBI,Tflow,115846,36
6M25WWmNO7wK1DnKmd3z6R,CXLOE,46014,42
0CbeG1224FS58EUx4tPevZ,Timmy Trumpet,937667,72
7hdXOb76rDsDAe3ZdDstT3,Milbo,6256,34
2u9ZIMtCrLs7ya2HfIpLKZ,Jelassi,7544,41
2HAShHcL0dMLf1iNzmxTi3,Freddy Kalas,157487,49
41p2nQeIOh8tBencY7GP91,Nino,5990,32
7J8OsnJjGfG1uHd348LZPI,Ole Hartz,2945,39
1QfpRUtH14JLoY6F6AYmwt,The Rare Occasions,168736,66
17GosBGcjmcVVy4M6NBwQ9,Caltonic SA,39392,33
1R52cwGf75yTf7I3Q0Irf8,T-ARA,737919,52
5d3bc9MSib3NPeIDxYIIWD,Iuly Neamtu,86591,50
4jneJnJxidM4EJXyFc027H,B-OK,623,32
11dgauCMUssAkX9p01ITtT,Koukr,20772,39
19XMKPAxNlkw7aASyD3XCa,Klara Elias,585,27
0oOzqM7AYuqx34YGcfaSao,DJ Oku Luukkainen,13464,45
5HhqHgbJkwLwOpQpF1qfST,Maneiro Na Voz,8218,26
1rRAJF3FBwQsGx4twrUqiC,Péterfy Bori & Love Band,26874,34
2ZiHQ3wOlb6bH7bf1R8NTB,INAS,81950,48
2SJhf6rTOU53g8yBdAjPby,SoFaygo,457274,63
2Dh0kFL1Dosd9G17HwrkKc,Djamila,39948,32
5mqguTgtaoCMNMZD6txCh6,Phum Viphurit,452062,57
5vBKu1igxFo6g1sHADkIdg,Kate Nash,412785,52
59Q4NWB4RqTBlzC9b01vyr,Abo Lila,124371,24
2UCPMrvFm42t3w5duYfQHl,Nguyễn Trọng Tài,38468,28
4OBJLual30L7gRl5UkeRcT,T.I.,4332136,73
4Q4b4S784htx6DtxcMUfMO,Robin Packalen,156709,37
0yiXjZrrbGYxQlg8oPxuOE,Taiwan MC,49609,46
62C5P1caRIK12ndTkzNJjA,Noemi,512457,57
5iFuIxdmHNEiGJaR49TLL9,Juno,13008,43
0LIyZkH7LLbsA9T4YwUnEk,El de La Guitarra,1389131,59
322fcjb9quEAxAXtmWyNeJ,Selina,10576,28
3meX3hkxeXN5bp5oRzPiZ7,Tiril,130,3
4fLpQdr6R7gqNGY7xpr7Jz,The Brinks,16119,30
6TKygPpVT29oGUogu4J9Ec,Yan Block,12233,50
3PlRvQnVE3XAbtHUNc4nic,GATTÜSO,34184,55
1fZAAHNWdSM5gqbi9o5iEA,Chivas,171819,68
5EUahD2aecNM2phblhyVFi,Bamboo,7060,28
31VFEohvhOUKrtAONEBhMG,Kenia OS,2137283,71
3oURu2k7q6hmeftezvW6xJ,Maria Cirova,9318,29
2kZThDGZcHl4klYYFk0v8n,Moonstar88,877894,53
21UPYSRWFKwtqvSAnFnSvS,Amaarae,137363,64
1vppDmG3i5sXf3DJzrK4T1,Thiaguinho,2988815,71
010ZclHHy7BrTO5AQ0xGgn,Hekje31,2805,45
3TSLK8NFrFC8KqFwZlM58D,Romeo,3536,44
4laQz4PaKeh2Hu6QL6evVD,Tribalistas,1014361,57
1uU7g3DNSbsu0QjSEqZtEd,Masked Wolf,604186,68
6JhUHne9H09NdkTI5E9GSt,Dardust,36406,50
3zunDAtRDg7kflREzWAhxl,Eels,407884,57
6aWektyglfpO0k93ns3J1Z,DIMMA,4661,24
5eWpthiGD66CLD4bQjvIBp,Sanjay Leela Bhansali,34675,59
5kVZa4lFUmAQlBogl1fkd6,Aimyon,4059440,68
46zuW8tHxwahYn7VNMgYTa,Yalın,1035662,60
1MIVXf74SZHmTIp4V4paH4,Mabel,1667921,70
0FIqmdDAR1vmviQZ374bJP,Maaf,1548,28
5JYo7gm2dkyLLlWHjxS7Dy,Sandro Cavazza,91478,66
4am1I89OWXUzFh4ctRLkdd,Elliott Yamin,111861,44
7oOFsgF6y3Z9wI7fgJTbFk,Chau Dang Khoa,25692,47
5rQoBDKFnd1n6BkdbgVaRL,Guru Randhawa,12434230,68
3Mau4Nzt2nzgORfZOwDRQC,Janet Minamanaxx,657,0
71dIsDbc0WrQq2DY5AzxTL,Justimus,13068,31
7Lij2ZLJJQOfGojVR3Wmqa,Anthony B,274000,50
0pEArWDctQmYslRwrGOquY,Friðrik Karlsson,1825,37
6wMr4zKPrrR0UVz08WtUWc,Black Coffee,886037,60
7EWemnOZ5SxADQ1z8bf0r9,Adesse,8939,32
2LYrT3MG0fYFL2XneK83sZ,Leyk & Lockvogel,2665,18
5K8Rmjmf4RZFffz94EmBRt,Zé Vaqueiro,4229417,68
1wLKrslSkMPt0GjK2PFQng,Opgeblazen,1554,39
20R5U2uMxiK3e3pKhYQKhD,手塚 翔太,6422,25
4nubbILepws9uxjDCpQFfz,דקל וקנין,4876,26
0ECwFtbIWEVNwjlrfc6xoL,Eagles,8584362,75
0mNxtGmbl3R6xfgb4JjdrK,Elvan Günaydın,38702,30
47MpMsUfWtgyIIBEFOr4FE,Lunay,7253905,73
4zPopbZZriwgfpEnxjtcOc,KOB FLAT BOY,1832,33
7vk5e3vY1uw9plTHJAMwjN,Alan Walker,35053203,80
7LSenG6ZaZyQGNNQSIRNTf,Nafthaly Ramona,9158,33
04vVNmaKhinxxW4eCJIyX7,Valsi,10149,45
1vDg9KYrfgHzDJQGP2VQfe,Laura Voutilainen,39381,37
5DEZRgl7H5KUdzo5YGvyk7,Oby One,44625,42
0zp4Tuw2qRqrPTZyBkk8pS,Taty pink,48641,46
5FYfIAuN8mV5KgVtugwfc0,Revolverheld,465126,53
3IzKjlnVRI9kv9MLlEPflC,Wafande,72363,37
7HkIxdAV13bOrkOhh6H3Dg,Philipp Poisel,386196,54
0jltTJpT4TwfWBNDb393BY,Mystic Natives,1149,31
3RosuARXNIOfNYoJXR7fzA,Tobias Jesso Jr.,51818,35
6a4zj3BAL2o9RWOlyKpKhr,J.En Cheo,470,28
0NDJ4N25ysvW5acf7ILz58,Paul Elias,1104,35
5nZADoZFWVB90dHpk5zvXy,villemdrillem,5121,34
3DplAKAVidNrhpivWNLMWC,Carlos Cortez,12366,48
4cXLzhtrbeIoBFV3yQnYlE,ATMO Music,53745,41
33ciDO8FKA1Cvwz1hjvjGj,Angela Hui,26527,37
4cJD9t5QBFTUQcd3xfbOb2,Dillom,350319,64
3zvofxq3cDVsJvmqHOReHm,New & Jiew,138876,34
2NEeqYen2FsMivq7JBIJiv,Fay Lovsky,1913,31
6hIZBf6t4Yy8Lrqj7vPYTr,Jake Zyrus,14566,27
0dpiMnuJcfuvZFlGWaQ7tR,TOR Saksit,31470,35
4OPXntlrsA7GvCNCzNa5Q0,Pieasous,0,0
4iCzh7b2cLbHVsPOwhr8W0,JoeyAK,117769,62
0T8yX3zTygQeZWzRP1fjGo,Maria Olafs,951,9
3WVZUwlM5Xhdbm280BDxpP,Sadri,3109,0
2iHxEaLg9wljPcXkP9P1CI,ALEY STAR,911,22
78u2puZeKJRYIfNHkx2Jdh,Hadag Nahash,156694,43
4d175LvxCzxt5vHbJyv49q,Mc Dricka,346835,57
3ohd8QjaKldpyJgMVvFe8E,Pretty,493,16
2KRtorIOtz60uFtab8N89y,Lenny,45905,39
3kfUtTqeyTWZDEMhkmu8tm,The Second Level,1245,36
2GRNS6DnefxBzYSZXDc6ij,Gracias,8793,41
25sJFKMqDENdsTF7zRXoif,Klaas,103404,65
2JSX0lIYekUp6F301cTHkq,Sexmane,13716,58
53deL58uye6fCqRK4COtR4,Alizée,177735,50
0q8PzdxHG2FzhYRF3zd1QL,Janice Lott,674,0
28gNT5KBp7IjEOQoevXf9N,Camilo,16371298,81
6grds44ZeAfPy0WoxPsX0l,Rohn Noir,1133,6
0Ol3Jol2T3lZZVLNNzWPhj,R.I.O.,264071,61
0KhOuy5QAdifVcBwtvYON2,Diison,829,23
4CA8PTrbq1l5IgyvBA2JSV,Paul Woolford,41925,59
6c1w45xLPDcBpx1O1I1h8t,ヒプノシスマイク -D.R.B- (波羅夷 空却),6139,29
0Q5gLNKbp5mpfEvquAaHCl,Owen,26007,57
77avA3qzF6itxvXlb2mmNy,Rucka Rucka Ali,188355,48
3k2F8fcWJrEw0txZ8EcsjE,ED LIIT,165,0
6UOV42aOSJ5YrbYzLIfLwr,Sun Rai,60206,44
3KJWebDKLxiddTXa1nyhK2,Biigo,196,13
4z1EZw4oQOS65xBnx95O60,Zanto,60271,45
4kkqGukpeagcuHEBdoV1pv,$ourJ,3886,31
1dbp04JzZ81JXlMGupCnJ8,Antonio José,488484,62
2QTBVEkCNxEcuQ6mKEhfNu,Hoang Minh Tuan,16,0
4lxfqrEsLX6N1N4OCSkILp,Phil Collins,4751557,75
19k8AgwwTSxeaxkOuCQEJs,Jelly Roll,1477176,71
5IIP34JBy1d8kBYlAGnRaW,Linying,18577,42
3El2sJgqTWkg1kkyHHAEu4,Captain Hollywood Project,79319,47
0sHIsJteyLhBYwKgF3Vfg2,Skye,16422,44
6W5uA6CNMf3hd2j4a2XWCx,Naps,2144042,74
19zuiWthJYU6FCqnV4mJYC,Kinny Zimmer,184353,64
3iekLDuN7jHoZh3t5dxfpx,Twister el Rey,69839,34
0iMFttJ05HMGTKWRPHlFOF,胡66,46513,44
1YyIIzRWYsa0kIJpqoSTRZ,Nina June,28300,43
0zz7GJ7SZyi4XV3TJsg3YN,BCBC,1923,35
5XQWXnMwsvuvCPMneXUbsy,Marcianeke,705109,68
30hOy7zurWNDRS1Y1dvWGW,Early le Doc,289,9
5IaDEj02UeuU9YQSunGWgG,Costa Titch,55288,48
4MqATzsmSOuGh7de1Q4AzX,A$ton Wyld,3858,33
6jGr8j1mAWDy0S3bH7OrDc,Palis,226,0
7fyyicH0HcrSE4GC6UmzEr,Smuggler,23477,37
2OVLyI3dZjmbV6jUNenhEt,Popkiller Młode Wilki,28292,42
2D9eG3B30VlpA1uME35LeB,Tuka,23947,33
1ZwdS5xdxEREPySFridCfh,2Pac,13505422,79
6x8vq4QX1MQjqasHWpMWhw,شيمي,14004,26
2dFtLleECB8O3QgW40cuuY,good job nicky,10048,30
5B8MzBYbmhTUA47z1mJFMs,"The Cast of RuPaul's Drag Race UK, Season 2",2958,29
2vCAD2Z0t8kIHt7UwJ0bvu,徐天佑,522,7
20pVLDSueWpSOPCWnCWzIU,Matt Hunter,71818,47
15Zd1cPbcgMZZ9PEJQIMec,Mesheroid,0,0
48FNCGA8dKjcsfTO3TMcAV,Aina Abdul,43243,40
1hM06YHQ635cZwwUbn7dpk,Fasma,296749,53
7buoV5WKCKE71FjDvBm7l3,STRAYZ,373,18
7iL5mYnDruJbcp1eSq961R,Grillat & Grändy,10835,33
59wfkuBoNyhDMQGCljbUbA,Diddy,1355786,72
2t3aJxThQrMWaNJgqjMcU8,Lanberry,69211,43
7u6eYMzlO7UGHY4qvd8NXu,YB,13707,37
1D4GTYNzBKdUrK1wyzTmyt,Sharon Kwan,13890,31
09Dl9cjeo9oXfJfMuuQCp1,Lucerina,26906,43
1iIdweeZKCIYQ5xepyaIYz,Millennium Project,4930,39
3r17AfJCCUqC9Lf0OAc73G,Fergie,5080656,69
7LImGq5KnzQobZciDJpeJb,Charlotte Lawrence,994414,61
3AXBTCwD2Febax071yFLDd,Rameez,1796,41
